trial,sigma,low_threshold,high_threshold,dice_slice
201,1.6479077584582666,42.57442700035453,122.37377011181145,0.32421052631578945
59,1.9019169204310595,39.00080307683329,112.21481159995697,0.32421052631578945
196,1.6479721794461368,42.85680130710141,122.93985681074533,0.32421052631578945
210,1.6593676277423914,42.84611573117873,121.43454879658913,0.32421052631578945
216,1.6530881760219418,42.8948502750833,121.7765514553987,0.32421052631578945
224,1.6485016536133703,42.416750623744456,122.23777174891974,0.32421052631578945
207,1.6360853197522638,42.02755349787072,123.01018432085995,0.32398316970546986
208,1.6600815244745974,41.88630254987911,121.63834817571787,0.32398316970546986
197,1.6599507222159462,42.596691582686546,121.32358798913404,0.32398316970546986
214,1.661201317624407,42.92607151866429,121.49801656904972,0.32398316970546986
105,1.9466951714164704,28.1619973798311,113.9163640947303,0.32357043235704325
122,1.9425432300491197,26.89921582301495,115.20031644709918,0.32357043235704325
124,2.013244951635386,26.965544123158736,112.49287068686115,0.3233449477351916
75,1.8787335461078236,39.532478792632574,114.69531880537892,0.32326071679550245
123,1.882055699461104,37.835210040644796,115.61180699705416,0.32303370786516855
66,1.8834338311481817,35.51948896260139,110.824657962897,0.32280701754385965
114,1.876120543431341,37.73632643048077,114.58443227949896,0.32280701754385965
78,1.8911774343639518,35.88198873284338,114.99323183033958,0.32280701754385965
69,1.8723222842534368,40.808758018815524,108.2711102482751,0.3227625088090204
99,1.9639404670552878,18.152468489477364,115.29237245394928,0.3224461431549687
194,1.6236166370104717,42.95346986993255,122.96654589711541,0.3214035087719298
95,1.9639007538850493,7.506825201780661,113.55043625021199,0.32127955493741306
221,1.612392340912625,42.19217823149333,121.94019327845673,0.3211781206171108
193,1.6084118637863516,42.35695851100497,121.71722643685123,0.3209530483531885
60,1.8311052565671073,38.651621753566616,112.38365757081428,0.32072829131652664
121,1.9245996402295003,26.611416573245783,114.1429692308962,0.31977946243969674
96,1.9423049998790765,8.311859325805164,116.77479786820273,0.3193392980041294
138,1.909333012478648,18.23258705795368,118.78504103505192,0.31195138419986496
145,1.9107990997576805,17.89878868244544,118.63351939589306,0.3117408906882591
135,1.9050045737816566,18.36737522739507,115.20709483749044,0.3117408906882591
128,1.9248727090705822,18.527595697457095,114.5582567538174,0.31120053655264923
134,1.923400047995009,18.735446601603105,117.31145918674589,0.3109919571045576
40,2.8664408154935344,40.83412595767572,80.3051387303853,0.30714791224345367
31,2.81338209962397,41.271629954602524,52.29896879048142,0.3069306930693069
100,1.900813460817288,26.46992397823375,114.38855298688239,0.3061630218687873
131,1.8835927840263844,26.88978817259603,118.36711933360874,0.3050397877984085
23,3.1789888226016787,34.7266412078626,100.52323337109016,0.3048694424841214
98,1.938490832434295,17.692964787243064,115.8043723833828,0.3036649214659686
94,1.933449542378101,6.841734343514048,114.59120920584878,0.30346631785480704
164,1.9013535102637524,17.904496046513145,118.52544279957125,0.30295081967213117
151,1.8901249429830762,17.36097849152804,120.03153974243874,0.3020354563361786
166,1.8932070668560685,17.975135546524314,117.77364327062821,0.3020354563361786
157,1.880732178360462,18.163510408624532,120.14403842794013,0.30183727034120733
9,3.452190568288078,15.497116048200715,85.58828902529191,0.297661233167966
146,1.8754459970213273,17.59767324551359,119.50653890875124,0.297349709114415
115,1.866414873602095,25.62216132342121,114.22285535114463,0.29644012944983816
144,1.8529449588344211,18.124942821525146,121.65998823055779,0.2937780628608082
129,1.8420067776490914,18.86734860326227,118.09224894787047,0.2937780628608082
158,1.8524142060493682,18.474855007958514,119.75592634729188,0.2937780628608082
177,1.8248977176608214,17.80688666161072,120.4192381212234,0.2937780628608082
0,1.8337292639870413,20.74202477772297,94.10298893138939,0.2935897435897436
165,1.8659367146275758,18.223248782537446,116.62289405510556,0.2935897435897436
141,1.8563725112316467,19.574795211558378,120.55501862393832,0.2935897435897436
174,1.8710695456046817,18.14913782698236,120.4541719484912,0.2935897435897436
152,1.8664563243242327,18.10652849226074,118.23837672076922,0.2935897435897436
149,1.859121196403902,18.52827393433698,119.02165574241582,0.293401665598975
148,1.867386246543024,17.48547898124264,120.8256087141973,0.293401665598975
24,1.5033845014367146,44.30434297579984,104.23088990285993,0.29314720812182743
300,1.5885112954031766,13.602978614193784,130.08643281230752,0.2855361596009975
278,1.5874229216296487,15.528525519814725,126.81832767072021,0.2855361596009975
243,1.592001456484026,15.697556683088152,126.23261260167075,0.2855361596009975
266,1.5996205751809294,14.969388362403631,129.29429413363408,0.2855361596009975
