trial,window_size,k,polarity,radius_closing,radius_opening,dice,hausdorff,score
148,27,0.49112870636498684,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
149,27,0.4987896783445491,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
147,39,0.28574656564132894,low,4,2,0.04354797856982575,48.12483766206386,-0.004576859092238109
153,27,0.49868005274042454,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
150,27,0.39909762190339904,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
197,9,0.034593443265476725,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
194,9,0.03542208491727587,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
146,41,0.2874052885256587,low,4,2,0.04354797856982575,48.12483766206386,-0.004576859092238109
145,27,0.2836252206011896,low,4,2,0.04354797856982575,48.12483766206386,-0.004576859092238109
196,33,0.045148802537934046,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
155,27,0.49996182261748423,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
144,45,0.19885937936866852,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
143,47,0.21876706963184303,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
156,45,0.28178637853778576,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
157,43,0.360493971188818,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
193,9,0.03569751017596415,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
142,45,0.22951519999121037,low,5,2,0.04354797856982575,48.12483766206386,-0.004576859092238109
158,45,0.2936221739468694,low,4,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
195,9,0.036334160396912424,low,5,1,0.04354797856982575,48.12483766206386,-0.004576859092238109
74,5,0.09565366478229377,high,5,1,0.024465900650967713,71.09149034870488,-0.04662558969773717
32,31,0.010529216677753965,high,5,1,0.0,58.215118311311535,-0.058215118311311535
45,35,0.011798267641933254,high,5,2,0.0,185.40226535832835,-0.18540226535832835
41,39,0.18854878915307216,high,5,2,0.0,inf,-inf
40,23,0.1231096719994704,high,2,1,0.0,inf,-inf
43,31,0.2709477684213527,high,4,2,0.0,inf,-inf
5,37,0.27830108923536895,high,1,2,0.0,inf,-inf
2,35,0.4617059005595324,high,5,2,0.0,inf,-inf
46,11,0.49599388080426504,high,5,1,0.0,inf,-inf
47,31,0.3983141063081766,high,3,2,0.0,inf,-inf
48,35,0.3279301100197708,high,2,2,0.0,inf,-inf
16,51,0.06640955619038152,high,5,1,0.0,inf,-inf
7,11,0.4468483643788728,high,4,2,0.0,inf,-inf
37,49,0.45091658443804844,high,2,1,0.0,inf,-inf
36,39,0.41324083744752804,high,5,2,0.0,inf,-inf
20,19,0.3294592893390476,high,3,1,0.0,inf,-inf
22,41,0.2089426515239779,high,2,1,0.0,inf,-inf
14,21,0.025600253991845484,high,3,2,0.0,inf,-inf
13,13,0.13750413918693424,high,5,2,0.0,inf,-inf
24,35,0.304239595720276,high,3,2,0.0,inf,-inf
25,13,0.08464953077817365,high,3,2,0.0,inf,-inf
26,17,0.18337111238844947,high,5,2,0.0,inf,-inf
11,35,0.14497558664965063,high,1,2,0.0,inf,-inf
29,5,0.38291810017305394,high,3,2,0.0,inf,-inf
30,13,0.07171769693906857,high,2,1,0.0,inf,-inf
31,25,0.34697631563000964,high,3,2,0.0,inf,-inf
10,47,0.06794975662828515,high,5,1,0.0,inf,-inf
9,9,0.1227883321152516,high,3,1,0.0,inf,-inf
34,13,0.4449753805609884,high,1,1,0.0,inf,-inf
18,19,0.47218343137212976,high,1,1,0.0,inf,-inf
6,31,0.37458872693531975,high,4,1,0.0,inf,-inf
35,41,0.2442591580693837,high,4,1,0.0,inf,-inf
189,27,0.03900494489870646,high,5,1,0.0,inf,-inf
70,39,0.46079671709538644,high,4,2,0.0,inf,-inf
52,33,0.22731023681112977,high,1,2,0.0,inf,-inf
93,51,0.4466619339974882,high,1,2,0.0,inf,-inf
98,7,0.38353314081665235,high,5,2,0.0,inf,-inf
101,17,0.4511526039585187,high,4,1,0.0,inf,-inf
102,29,0.07788788349306004,high,5,2,0.0,inf,-inf
103,49,0.13163362246434734,high,2,2,0.0,inf,-inf
104,47,0.4963720977237137,high,3,1,0.0,inf,-inf
105,5,0.13445789097743863,high,2,2,0.0,inf,-inf
106,25,0.14131724374269036,high,5,2,0.0,inf,-inf
108,27,0.4509353406968795,high,3,1,0.0,inf,-inf
111,39,0.10730041558575888,high,1,1,0.0,inf,-inf
113,51,0.12126125631940661,high,3,2,0.0,inf,-inf
115,21,0.3507023846360886,high,2,1,0.0,inf,-inf
116,9,0.023306865338326883,high,4,2,0.0,inf,-inf
118,5,0.4932809777081965,high,1,2,0.0,inf,-inf
120,39,0.3489310298336254,high,3,2,0.0,inf,-inf
121,25,0.13935913343491307,high,5,1,0.0,inf,-inf
122,27,0.2647582607479546,high,2,2,0.0,inf,-inf
123,51,0.026531600883253598,high,3,2,0.0,inf,-inf
125,13,0.49342936872288473,high,4,1,0.0,inf,-inf
126,19,0.23654323710934685,high,5,1,0.0,inf,-inf
127,19,0.41588830728831977,high,2,2,0.0,inf,-inf
128,33,0.10379119743665785,high,1,1,0.0,inf,-inf
95,19,0.05706816493437242,high,4,1,0.0,inf,-inf
92,5,0.2631660534660703,high,1,1,0.0,inf,-inf
55,39,0.019043822223638047,high,2,2,0.0,inf,-inf
91,45,0.23732641004294566,high,3,2,0.0,inf,-inf
57,29,0.10264015299384838,high,2,2,0.0,inf,-inf
59,13,0.17307380526359903,high,3,2,0.0,inf,-inf
60,23,0.24659048072909362,high,5,2,0.0,inf,-inf
61,37,0.2492281748419068,high,3,2,0.0,inf,-inf
62,31,0.11026553081301824,high,2,2,0.0,inf,-inf
63,39,0.4754036939777769,high,3,1,0.0,inf,-inf
64,17,0.44124449872943394,high,1,1,0.0,inf,-inf
174,7,0.35678834566966544,high,4,2,0.0,inf,-inf
67,21,0.37747304672392357,high,4,2,0.0,inf,-inf
71,43,0.01894969757624836,high,3,1,0.0,inf,-inf
73,35,0.43002833407593277,high,1,2,0.0,inf,-inf
75,39,0.3873017923867415,high,5,1,0.0,inf,-inf
76,23,0.13088091500116472,high,3,2,0.0,inf,-inf
79,23,0.38609512031365284,high,5,2,0.0,inf,-inf
80,13,0.3958636795120104,high,2,1,0.0,inf,-inf
81,13,0.21452025934583627,high,1,1,0.0,inf,-inf
85,25,0.4310792756549454,high,3,2,0.0,inf,-inf
86,45,0.04619670914588126,high,2,2,0.0,inf,-inf
88,45,0.2623372644627795,high,2,1,0.0,inf,-inf
89,37,0.12378075878948269,high,1,1,0.0,inf,-inf
90,39,0.11456445657992512,high,1,1,0.0,inf,-inf
0,17,0.05318408032248648,high,4,1,0.0,inf,-inf
