trial,beta,t_marker_bg,t_marker_fg,dice_slice
202,184.96024574334317,152.85717547683555,21.23373356319207,0.965150620200827
54,69.43409899792705,134.45085843110948,3.8872275258249944,0.9651442307692307
235,50.19372216011783,153.23276975683734,2.1894454303322246,0.9650680876258141
143,106.57835267622107,168.6554823934147,28.499304181587757,0.9649122807017544
63,57.35546584722407,143.9126887683923,10.691345316306853,0.9648181276088252
56,43.07522865935381,140.1785722925407,1.4660257248215913,0.9648181276088252
248,52.279880557915206,139.47037401636177,4.0279106500808375,0.9647340107591154
265,52.37118732113164,138.9705553914949,4.358294826745614,0.964691801316577
260,52.3825247155161,138.60514940351544,4.404868116602232,0.964691801316577
0,51.188272011992275,131.86180785181494,22.308101053423073,0.964691801316577
205,192.84147430248308,154.09102982873074,21.195802234105884,0.9645808736717828
104,94.08472036892256,143.84671833498894,6.301614792055075,0.9643934821967411
25,145.12601407538799,151.1060642204435,17.724363845912876,0.9643705463182898
93,43.88013913929417,143.71116779590173,19.73906842218414,0.9643281807372176
140,128.14476893872055,166.04833388841885,28.560839835969354,0.9643066120538326
102,135.82119963408084,124.25408329072997,36.678921122457055,0.9641387419165197
231,49.68250769510909,155.36984066553134,2.063438390699606,0.9639266706091071
227,49.88552876826801,155.13444774879176,2.1981633982987696,0.9639266706091071
234,49.773534338499864,155.86380878175387,1.9784011584308425,0.9639266706091071
244,73.58400827219623,139.29339002632668,4.115054805589628,0.963855421686747
108,94.82007619572641,150.27442265792362,19.164233873038278,0.963841138114997
111,156.2522973561467,175.6140575694305,19.97725157212184,0.9638273045507585
242,74.0340577679016,137.24302557950605,4.633384016311201,0.9637681159420289
239,74.187489142245,137.65981343934598,3.9834603602693406,0.9637681159420289
106,440.8858813586722,127.5196389492222,37.86435941817041,0.9636150234741784
38,45.07287021540236,142.84692044832892,32.954448303945085,0.963572267920094
115,26.95131004975859,158.69197096012002,19.32211341999841,0.9634002361275088
120,34.29152794103534,126.63481473193929,14.084471629675965,0.9633633633633634
255,49.29167076663003,162.5796949237507,4.427539727504364,0.9633569739952719
263,50.32696716687475,160.9178475625454,4.466192187108331,0.9633569739952719
241,48.84738412884156,155.6913418121659,4.447419302744056,0.9633569739952719
253,49.38680349433269,161.46800429171205,4.432371777433041,0.9633569739952719
257,49.32544778458668,161.78037177279984,4.292607732600161,0.9633569739952719
252,50.19520178265891,157.19968481643397,4.63316465698214,0.9633569739952719
66,47.27174259069707,125.05159270739657,19.026273897946744,0.963319302465424
21,60.75153870098635,130.63007770767587,16.780007108434766,0.963319302465424
99,12.624457622615875,146.8890765907456,23.312688939254095,0.9630931458699473
141,136.4042738987603,166.3983536490621,26.21381784548139,0.963049853372434
82,54.13987448565746,143.65244679765956,34.351662829922105,0.9630064591896653
95,39.35504663467074,161.2287614688015,14.573394902922864,0.9627879503839338
78,451.4242500587803,148.22926933027486,13.41532976479562,0.9626955475330926
43,25.92269292319814,133.2579368074634,10.62314567859135,0.9625223081499108
77,104.30522847181906,127.5040512816078,37.7667578215426,0.9624853458382181
87,13.694358571721217,142.00768191334015,23.83495278538533,0.9624413145539906
190,18.663425376951817,172.59610796994437,1.805081947741301,0.9622195985832349
20,39.471072405271954,135.9289883744491,21.657730804855547,0.9611940298507463
192,16.342123122354693,167.97894721996354,2.182874166298432,0.961038961038961
7,903.4557205450652,144.23740985654726,12.566694100015123,0.9605343047965998
24,261.5506529081273,138.55844270047766,6.120154695269293,0.9601959583588487
68,624.4883831444256,145.4342902198312,29.19989096811169,0.9601406799531067
83,10.522100406423357,172.71961095670585,35.39935480969001,0.9600925390399074
39,38.200151112344294,132.9005348410414,24.42047845140159,0.9600477042337507
97,20.235097745244516,177.21114797093924,0.7637219210395019,0.96
45,90.85486979894435,132.23181324095492,8.738805133222387,0.96
8,977.4454501497108,142.08572592093893,35.06170258269577,0.9597667638483965
18,33.299129364036006,179.89472061093082,29.02918278673436,0.9594907407407407
100,65.6449982157614,122.26059702957347,15.691133576661667,0.9593693147362038
48,573.3908687628208,140.10355884698828,27.560832718692666,0.9593400117855039
191,16.987666915447335,172.43759820818497,8.746814342975597,0.9593400117855039
5,22.166232123650275,254.86682348547325,0.9754328532438805,0.9593023255813954
50,449.2642122595862,146.76956998156112,10.91450761531525,0.9592705167173252
55,302.3914983475861,157.95665288419696,32.1415402911259,0.9590305828043855
36,684.8416511381548,158.6140478538543,32.20317311023463,0.9590305828043855
