trial,t_marker_bg,t_marker_fg,radius_closing,dice,hausdorff,score
197,100.59825612238907,46.89666660635595,1,0.9645706442480912,25.942243542145693,0.9386284007059456
227,100.39189713678324,44.45625850375078,1,0.9645706442480912,25.942243542145693,0.9386284007059456
231,100.23211615210272,46.98759068028861,1,0.9645706442480912,25.942243542145693,0.9386284007059456
188,100.93031029006734,45.873197646388626,1,0.9645706442480912,25.942243542145693,0.9386284007059456
172,100.67975361081956,45.390170661899006,1,0.9645706442480912,25.942243542145693,0.9386284007059456
186,100.71266374621419,45.88477014329142,1,0.9645706442480912,25.942243542145693,0.9386284007059456
185,100.05444172514547,45.746984096731246,1,0.9645706442480912,25.942243542145693,0.9386284007059456
184,100.76343013037243,45.384922652687585,1,0.9645706442480912,25.942243542145693,0.9386284007059456
183,100.11753855120574,45.21059252548046,1,0.9645706442480912,25.942243542145693,0.9386284007059456
182,100.78915056833407,45.596173404545326,1,0.9645706442480912,25.942243542145693,0.9386284007059456
181,100.14992355166349,45.4434374540631,1,0.9645706442480912,25.942243542145693,0.9386284007059456
179,100.1687151832819,45.711181268663005,1,0.9645706442480912,25.942243542145693,0.9386284007059456
178,100.63013970746326,44.9378538095632,1,0.9645706442480912,25.942243542145693,0.9386284007059456
177,100.15494835908626,45.21677388055984,1,0.9645706442480912,25.942243542145693,0.9386284007059456
221,100.53130286825392,46.95800735783173,1,0.9645706442480912,25.942243542145693,0.9386284007059456
175,100.61586273970006,45.5280297365629,1,0.9645706442480912,25.942243542145693,0.9386284007059456
195,100.3574078950997,46.005629803250336,1,0.9645706442480912,25.942243542145693,0.9386284007059456
200,100.73732512332798,46.67954494850985,1,0.9645706442480912,25.942243542145693,0.9386284007059456
226,100.11336761802926,49.94153225518346,1,0.9645514786300958,25.942243542145693,0.9386092350879501
173,102.33127155347776,14.124449585710426,1,0.9642382402126839,25.942243542145693,0.9382959966705382
201,101.50813751418724,47.07638849136697,1,0.9641586280814577,25.942243542145693,0.938216384539312
209,101.20717304346056,47.25482844670936,1,0.9641586280814577,25.942243542145693,0.938216384539312
229,101.48211114580424,47.11797426072247,1,0.9641586280814577,25.942243542145693,0.938216384539312
224,101.80553234966658,44.68457025511357,1,0.9641570914079918,25.942243542145693,0.9382148478658461
180,101.0370834758354,46.00854080323874,1,0.9641570914079918,25.942243542145693,0.9382148478658461
206,101.05092873720035,46.40263959747609,1,0.9641570914079918,25.942243542145693,0.9382148478658461
215,101.29834554237976,46.61591589164959,1,0.9641570914079918,25.942243542145693,0.9382148478658461
155,102.55856862011105,22.540911208384983,1,0.9641570914079918,25.942243542145693,0.9382148478658461
196,101.73534006078424,46.63679444888198,1,0.9641570914079918,25.942243542145693,0.9382148478658461
171,101.35628252920141,44.71246044123508,1,0.9641570914079918,25.942243542145693,0.9382148478658461
233,101.29988159383167,46.91294514978349,1,0.9641570914079918,25.942243542145693,0.9382148478658461
236,101.22049048256852,46.85780689266339,1,0.9641570914079918,25.942243542145693,0.9382148478658461
244,101.21827464129937,46.74903804325093,1,0.9641570914079918,25.942243542145693,0.9382148478658461
138,102.54069293588557,24.816791308796,1,0.9641157556270097,25.942243542145693,0.938173512084864
153,102.75898988563209,25.392406295250087,1,0.9640950890656149,25.942243542145693,0.9381528455234692
152,102.74248544062452,26.02740105026229,1,0.9640950890656149,25.942243542145693,0.9381528455234692
143,102.3466498899126,27.216404631487002,1,0.9640950890656149,25.942243542145693,0.9381528455234692
151,102.41939759640131,26.268617920244456,1,0.9640950890656149,25.942243542145693,0.9381528455234692
137,103.12709890886629,30.183291754985127,1,0.9637645445389675,25.942243542145693,0.9378223009968218
147,103.89461713304115,28.984358995485053,1,0.9637645445389675,25.942243542145693,0.9378223009968218
174,102.79396863034958,44.675753330231544,1,0.9636612958519026,25.942243542145693,0.9377190523097569
202,102.2086609616621,46.50740173069535,1,0.9636612958519026,25.942243542145693,0.9377190523097569
213,102.594132263266,46.90347124052895,1,0.9636612958519026,25.942243542145693,0.9377190523097569
187,102.73271867819417,45.96547243199416,1,0.9636612958519026,25.942243542145693,0.9377190523097569
198,102.72498978621188,46.33587401436186,1,0.9636612958519026,25.942243542145693,0.9377190523097569
243,102.50502833673542,46.84841996890541,1,0.9636612958519026,25.942243542145693,0.9377190523097569
228,103.1240231993101,47.12352236367361,1,0.963353252372079,25.942243542145693,0.9374110088299333
266,104.94265906134717,24.762784870174933,1,0.9633310486634681,25.942243542145693,0.9373888051213224
267,104.49840071121501,24.680031750270754,1,0.9633310486634681,25.942243542145693,0.9373888051213224
269,104.37767375409919,24.615565966344054,1,0.9633310486634681,25.942243542145693,0.9373888051213224
264,104.6799143265139,25.21095492616739,1,0.9633104157296151,25.942243542145693,0.9373681721874694
270,104.91260268456222,25.082582401794355,1,0.9633104157296151,25.942243542145693,0.9373681721874694
271,104.7205257087371,25.168215080493216,1,0.9633104157296151,25.942243542145693,0.9373681721874694
263,104.3758319083955,25.703830953303733,1,0.9633104157296151,25.942243542145693,0.9373681721874694
262,104.78002918664677,25.226783591497853,1,0.9633104157296151,25.942243542145693,0.9373681721874694
134,104.10017672884948,26.773103789116675,1,0.9633104157296151,25.942243542145693,0.9373681721874694
268,105.04863803913722,24.619112306862057,1,0.9630216474316425,25.942243542145693,0.9370794038894968
