trial,t_low,t_high,radius,top_n,dice,hausdorff,score
372,1.4824863800226629,119.68521194657143,3,2,0.882815180058831,32.0,0.8508151800588309
295,1.440435692586253,118.85824917635662,3,2,0.882814838834389,32.0,0.850814838834389
309,1.5935331614772608,118.70979180652188,3,2,0.882814838834389,32.0,0.850814838834389
287,1.4540155619967676,117.9610764178202,3,2,0.8828051035498955,32.0,0.8508051035498955
266,1.4708227962190232,117.93427138539732,3,2,0.8828051035498955,32.0,0.8508051035498955
296,1.6618764749480506,117.67037622223955,3,2,0.8828051035498955,32.0,0.8508051035498955
172,0.6688351351286682,124.13634797755296,4,2,0.8824021620374382,32.0,0.8504021620374381
213,0.65038814616417,124.54660586077985,4,2,0.8824021620374382,32.0,0.8504021620374381
199,0.6098557889817063,124.13498423463115,4,2,0.8824021620374382,32.0,0.8504021620374381
242,0.6584513058594018,124.22379117603296,4,2,0.8824021620374382,32.0,0.8504021620374381
232,0.8264936114189074,124.49579308593022,4,2,0.8824021620374382,32.0,0.8504021620374381
185,0.4990422290250823,124.6174788229241,4,2,0.8824021620374382,32.0,0.8504021620374381
159,0.5782235785035699,124.04888468500278,4,2,0.8824021620374382,32.0,0.8504021620374381
169,0.6087035825630522,128.62870152198465,4,2,0.8823974229913978,32.0,0.8503974229913978
197,0.5740711554585604,128.7427829619883,4,2,0.8823974229913978,32.0,0.8503974229913978
202,0.45201136960829824,128.4292799071966,4,2,0.8823974229913978,32.0,0.8503974229913978
206,0.6509312062184547,128.80504320155646,4,2,0.8823974229913978,32.0,0.8503974229913978
170,0.6086372255344854,128.11300739797278,4,2,0.8823974229913978,32.0,0.8503974229913978
145,0.6239567199255717,128.72392481534433,4,2,0.8823974229913978,32.0,0.8503974229913978
148,0.6557425075833624,128.73299537524844,4,2,0.8823974229913978,32.0,0.8503974229913978
150,0.6159555333939186,125.90364760920268,4,2,0.8823943532664755,32.0,0.8503943532664755
233,0.6549274512518886,125.99275668370333,4,2,0.8823943532664755,32.0,0.8503943532664755
194,0.4876915937437192,125.75674628255199,4,2,0.8823943532664755,32.0,0.8503943532664755
236,0.5246809620051055,125.18297351960199,4,2,0.8823943532664755,32.0,0.8503943532664755
195,0.6881863814308877,125.545481345967,4,2,0.8823943532664755,32.0,0.8503943532664755
149,0.6181965021921838,125.5468305321219,4,2,0.8823943532664755,32.0,0.8503943532664755
177,0.5115940537422554,125.48554157637118,4,2,0.8823943532664755,32.0,0.8503943532664755
244,0.6171490934847881,125.29305026748783,4,2,0.8823943532664755,32.0,0.8503943532664755
219,0.48700956979525156,125.39416120248887,4,2,0.8823943532664755,32.0,0.8503943532664755
217,0.696856905731613,125.30449226135333,4,2,0.8823943532664755,32.0,0.8503943532664755
167,0.6665712254104978,125.92638760295583,4,2,0.8823943532664755,32.0,0.8503943532664755
215,0.5961036257621479,125.44516960048354,4,2,0.8823943532664755,32.0,0.8503943532664755
146,0.6625574849761852,127.0174474836821,4,2,0.8823930835416227,32.0,0.8503930835416227
221,0.5067082012263412,127.27434601826018,4,2,0.8823930835416227,32.0,0.8503930835416227
164,0.6266039352802253,127.81921524033325,4,2,0.8823930835416227,32.0,0.8503930835416227
224,0.6587906762879189,127.35580254976733,4,2,0.8823930835416227,32.0,0.8503930835416227
218,0.5187711751320809,127.33299885354782,4,2,0.8823930835416227,32.0,0.8503930835416227
216,0.6842659513466076,127.65954467677759,4,2,0.8823930835416227,32.0,0.8503930835416227
209,0.4971947482673795,127.24505983097511,4,2,0.8823930835416227,32.0,0.8503930835416227
193,0.6472645552506242,127.31469736978998,4,2,0.8823930835416227,32.0,0.8503930835416227
190,0.4258663405700376,127.0512811894189,4,2,0.8823930835416227,32.0,0.8503930835416227
163,0.7325152465591146,127.24702210481712,4,2,0.8823930835416227,32.0,0.8503930835416227
158,0.6207675625428797,127.29558210917014,4,2,0.8823930835416227,32.0,0.8503930835416227
238,0.6603679184890704,127.67993631186872,4,2,0.8823930835416227,32.0,0.8503930835416227
166,0.6647089564724555,127.19136377668309,4,2,0.8823930835416227,32.0,0.8503930835416227
245,0.46081543966558924,127.2289150092475,4,2,0.8823930835416227,32.0,0.8503930835416227
241,0.659674189079048,127.5748661577976,4,2,0.8823930835416227,32.0,0.8503930835416227
211,0.6384972923493271,126.80551322469651,4,2,0.882383395851814,32.0,0.850383395851814
168,0.5046419291035911,126.14680221002222,4,2,0.882383395851814,32.0,0.850383395851814
144,0.599953661862386,126.74732261572979,4,2,0.882383395851814,32.0,0.850383395851814
205,0.5370143362682608,126.68796716000983,4,2,0.882383395851814,32.0,0.850383395851814
160,0.72493165250946,126.63059397806472,4,2,0.882383395851814,32.0,0.850383395851814
187,0.6990565235000299,126.71594528305464,4,2,0.882383395851814,32.0,0.850383395851814
186,0.6239018754683792,126.52324586140247,4,2,0.882383395851814,32.0,0.850383395851814
152,0.5560418408120015,126.36284199853858,4,2,0.882383395851814,32.0,0.850383395851814
182,0.6148342680170965,126.58212210371491,4,2,0.882383395851814,32.0,0.850383395851814
228,0.6057426178165133,126.61312337455136,4,2,0.882383395851814,32.0,0.850383395851814
229,0.7064156613552075,126.64319662482738,4,2,0.882383395851814,32.0,0.850383395851814
184,0.47649715686620564,126.36600553645656,4,2,0.882383395851814,32.0,0.850383395851814
151,0.7598489503855788,126.90773447912358,4,2,0.882383395851814,32.0,0.850383395851814
214,0.6077790880981859,126.3895382935794,4,2,0.882383395851814,32.0,0.850383395851814
253,1.1342889134437502,124.8780227858793,4,2,0.882378410144173,32.0,0.8503784101441729
226,0.5511234585685938,123.92731060957558,4,2,0.8823737867014703,32.0,0.8503737867014702
181,0.7554975480577939,123.72064917666451,4,2,0.8823737867014703,32.0,0.8503737867014702
256,1.514610195884682,125.08243672573519,4,2,0.8823729679121627,32.0,0.8503729679121627
255,1.573090396097709,125.02426752416015,4,2,0.8823729679121627,32.0,0.8503729679121627
254,1.0467569031937003,125.19420855736196,4,2,0.8823729679121627,32.0,0.8503729679121627
222,0.5846584077684657,129.26364921188704,4,2,0.8823347808196051,32.0,0.8503347808196051
230,0.6066333710809586,129.6557888500071,4,2,0.8823347808196051,32.0,0.8503347808196051
200,0.5895413986480477,129.79475781652624,4,2,0.8823347808196051,32.0,0.8503347808196051
147,0.6366918701412123,129.5387978785049,4,2,0.8823347808196051,32.0,0.8503347808196051
173,0.6566076445651778,129.7582845711937,4,2,0.8823347808196051,32.0,0.8503347808196051
175,0.5278285082018572,129.94027650020965,4,2,0.8823347808196051,32.0,0.8503347808196051
204,0.7856514345877018,129.28202342214496,4,2,0.8823347808196051,32.0,0.8503347808196051
198,0.6083753481021594,129.48695958674767,4,2,0.8823347808196051,32.0,0.8503347808196051
336,1.5371115088831504,121.09827149425169,4,2,0.8823221340178532,32.0,0.8503221340178532
42,0.7088753792998626,18.88005986608894,5,2,0.8824361333310075,32.12475680841802,0.8503113765225895
262,1.393170649466968,120.91046798233985,4,2,0.8822796182794211,32.0,0.8502796182794211
235,0.6111875711089805,113.65756335837467,4,2,0.882225977966142,32.0,0.850225977966142
171,0.4328489495734089,112.30469858573748,4,2,0.8822180297593681,32.0,0.8502180297593681
252,0.6776212323720262,112.52986327250979,4,2,0.8822180297593681,32.0,0.8502180297593681
176,0.7126598457109088,112.25866554753262,4,2,0.8822180297593681,32.0,0.8502180297593681
201,0.7905807506403975,111.77407796187967,4,2,0.8822084195041152,32.0,0.8502084195041152
220,0.5019321820506679,111.51594988596257,4,2,0.8822084195041152,32.0,0.8502084195041152
162,0.6540080596945941,111.61079156933332,4,2,0.8822084195041152,32.0,0.8502084195041152
203,0.6360913450685809,111.28263362138206,4,2,0.8822084195041152,32.0,0.8502084195041152
191,0.6636702529496394,111.11398075573092,4,2,0.8822084195041152,32.0,0.8502084195041152
155,0.4328118464383517,111.1376068733781,4,2,0.8822084195041152,32.0,0.8502084195041152
174,0.6817831061667141,111.79806940629459,4,2,0.8822084195041152,32.0,0.8502084195041152
243,0.5584640077606019,111.37056308610143,4,2,0.8822084195041152,32.0,0.8502084195041152
156,0.636040452085092,109.53388585661965,4,2,0.8821844481496719,32.01562118716424,0.8501688269625076
188,0.6153409297975312,109.66265895361974,4,2,0.8821844481496719,32.01562118716424,0.8501688269625076
154,0.6428747138664601,110.85161773809536,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
240,0.6184332498916362,110.76523348271006,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
161,0.5922578307946365,110.49304264804172,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
179,0.5970827291623422,110.53537380197474,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
227,0.637762595843453,110.99108155523183,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
189,0.632523756859148,110.64930265468179,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
231,0.6190260829855916,110.58555187098798,4,2,0.8821779226574024,32.01562118716424,0.8501623014702381
246,0.6104734726954071,101.53647717884805,4,2,0.8821749198942509,32.01562118716424,0.8501592987070866
239,0.48748818465113775,102.88560699519306,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
225,0.6333705205430888,102.22535740667237,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
192,0.8605807280148121,102.95038486844568,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
153,0.6740103017958519,102.89168743528712,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
234,0.5257454841668525,102.51601604300572,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
207,0.6417990164137372,102.40151905433717,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
180,0.47163072331827144,102.2620145527851,4,2,0.8821638515641823,32.01562118716424,0.850148230377018
248,1.2955388820986404,111.99459550575185,4,2,0.8821464096799717,32.0,0.8501464096799717
251,1.403470461834009,111.49542600877405,4,2,0.8821464096799717,32.0,0.8501464096799717
183,0.6445105468491572,104.07003925907415,4,2,0.8821297984375011,32.01562118716424,0.8501141772503368
210,0.6827421020260157,104.25058253387418,4,2,0.8821297984375011,32.01562118716424,0.8501141772503368
157,0.7192927568491334,104.04399671900194,4,2,0.8821297984375011,32.01562118716424,0.8501141772503368
247,0.9384828648285592,104.37123916299127,4,2,0.8821297984375011,32.01562118716424,0.8501141772503368
212,0.6271149351614358,103.7010549559598,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
165,0.7606016600833025,103.45251123042124,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
178,0.5819429347704204,103.68054857467396,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
196,0.567386531131281,103.15088027862264,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
223,0.5912304985806391,103.58289126778396,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
208,0.6037576645224223,103.92361345279247,4,2,0.8821192305674398,32.01562118716424,0.8501036093802755
249,1.316301786043112,103.16524171208559,4,2,0.8820261955863977,32.01562118716424,0.8500105743992334
32,0.515439403320681,106.15797441845471,5,2,0.8818165996035963,32.01562118716424,0.849800978416432
76,2.156361760325085,111.32171630139628,4,2,0.880713192187035,32.01562118716424,0.8486975709998708
381,2.4089454479005328,117.3759706655341,3,2,0.8798331474809642,32.01562118716424,0.8478175262937999
250,1.1013934349051628,9.406637215271124,4,2,0.877774762093559,32.77193921634788,0.8450028228772111
68,1.9072658590998248,11.896138600520827,2,2,0.8753977180423816,32.449961479175904,0.8429477565632058
5,1.4055518533986366,120.19967287559138,1,2,0.8715691906131255,32.0,0.8395691906131255
74,2.0781114936407152,99.58951169035909,2,2,0.8712209794501704,32.01562118716424,0.8392053582630061
85,3.498998397620645,44.58389146164026,4,2,0.8713223045768909,32.28002478313795,0.8390422797937529
136,1.0477258713127147,30.47931545111325,1,2,0.8688117163005025,32.12475680841802,0.8366869594920845
112,3.9244144190620434,66.20085946454184,3,2,0.8647810809556052,32.202484376209235,0.832578596579396
